support,itemsets
0.010265374225329731,"['782', '781', '779']"
0.010265374225329731,"['870', '877', '865', '864']"
0.010265374225329731,"['876', '864', '865', '883']"
0.010265374225329731,"['876', '884', '864', '865']"
0.010265374225329731,"['715', '880', '883']"
0.010265374225329731,"['712', '880', '883']"
0.010265374225329731,"['870', '876', '865']"
0.010265374225329731,"['712', '711', '865', '883']"
0.010265374225329731,"['865', '711', '877', '708', '883']"
0.010265374225329731,"['884', '864', '865', '711']"
0.010265374225329731,"['711', '864', '865', '883']"
0.010265374225329731,"['884', '865', '711', '708', '883']"
0.010265374225329731,"['876', '711', '865', '883']"
0.010265374225329731,"['715', '865', '708', '711']"
0.010265374225329731,"['884', '880', '883']"
0.010265374225329731,"['870', '865', '708', '883']"
0.010265374225329731,"['884', '864', '708', '865']"
0.010265374225329731,"['877', '880', '883']"
0.010265374225329731,"['870', '877', '865', '711']"
0.010265374225329731,"['865', '864', '708', '883']"
0.010265374225329731,"['870', '715', '865', '712']"
0.010265374225329731,"['865', '708', '712']"
0.010233592880978866,"['715', '865', '870', '877', '712']"
0.010233592880978866,"['876', '865', '712']"
0.010233592880978866,"['712', '877', '865', '711']"
0.010233592880978866,"['876', '884', '865', '708']"
0.010233592880978866,"['870', '876', '877', '865']"
0.010233592880978866,"['870', '884', '865', '708']"
0.010233592880978866,"['870', '715', '865', '708']"
0.010233592880978866,"['711', '880', '883']"
0.010233592880978866,"['870', '876', '884', '865']"
0.010233592880978866,"['715', '865', '864', '708', '883']"
0.010233592880978866,"['884', '877', '880', '883']"
0.010233592880978866,"['859', '707', '716', '858']"
0.010233592880978866,"['870', '877', '708', '865']"
0.010233592880978866,"['715', '864', '708', '865']"
0.010233592880978866,"['715', '865', '864', '877', '712']"
0.010233592880978866,"['715', '865', '870', '711', '883']"
0.010233592880978866,"['876', '865', '870', '877', '883']"
0.010233592880978866,"['884', '865', '870', '877', '883', '712']"
0.010233592880978866,"['715', '884', '865', '864', '877', '883', '712']"
0.010233592880978866,"['884', '865', '711', '877', '864', '883']"
0.010233592880978866,"['715', '884', '865', '870', '712']"
0.010233592880978866,"['884', '715', '865', '864', '708']"
0.010233592880978866,"['876', '884', '865', '870', '883']"
0.010233592880978866,"['884', '715', '865', '708', '711']"
0.010233592880978866,"['884', '865', '877', '708', '711']"
0.010233592880978866,"['712', '884', '865', '711']"
0.010233592880978866,"['715', '884', '865', '870', '864', '877', '883']"
0.010233592880978866,"['715', '865', '870', '877', '883', '712']"
0.010233592880978866,"['715', '865', '870', '864', '877']"
0.010233592880978866,"['715', '865', '877', '708', '711']"
0.010233592880978866,"['738', '708', '712']"
0.010233592880978866,"['876', '715', '865', '864', '883']"
0.010233592880978866,"['876', '884', '865', '883', '712']"
0.010233592880978866,"['876', '884', '715', '865', '864']"
0.010233592880978866,"['884', '865', '870', '711', '883']"
0.010233592880978866,"['715', '884', '865', '870', '883', '712']"
0.010233592880978866,"['876', '865', '711', '877', '883']"
0.010233592880978866,"['876', '884', '865', '711', '883']"
0.010233592880978866,"['884', '865', '877', '864', '883', '708']"
0.010233592880978866,"['712', '715', '865', '711']"
0.010233592880978866,"['884', '865', '708', '883', '712']"
0.010233592880978866,"['876', '865', '708']"
0.010233592880978866,"['884', '865', '877', '864', '711']"
0.010233592880978866,"['865', '711', '877', '864', '883']"
0.010233592880978866,"['880', '708', '883']"
0.010233592880978866,"['884', '865', '870', '877', '712']"
0.010233592880978866,"['712', '738', '711']"
0.010233592880978866,"['876', '865', '864', '877', '883']"
0.010233592880978866,"['715', '884', '865', '864', '877', '712']"
0.010233592880978866,"['715', '865', '864', '877', '883', '712']"
0.010233592880978866,"['865', '877', '708', '864']"
0.010233592880978866,"['876', '884', '865', '864', '877']"
0.010233592880978866,"['865', '877', '708', '883', '712']"
0.010233592880978866,"['876', '865', '708', '883']"
0.010233592880978866,"['715', '865', '870', '708', '883']"
0.010233592880978866,"['765', '712']"
0.010233592880978866,"['865', '711', '877', '883', '712']"
0.010233592880978866,"['715', '716', '714', '858']"
0.010233592880978866,"['876', '884', '865', '712']"
0.010233592880978866,"['712', '876', '865', '883']"
0.010233592880978866,"['715', '865', '877', '708', '711', '883']"
0.010233592880978866,"['715', '884', '865', '711', '708', '883']"
0.010233592880978866,"['865', '877', '864', '883', '708']"
0.010233592880978866,"['870', '715', '865', '711']"
0.010233592880978866,"['884', '865', '877', '864', '708']"
0.010233592880978866,"['884', '864', '880']"
0.010233592880978866,"['715', '884', '865', '711', '864', '883']"
0.010233592880978866,"['884', '865', '708', '712']"
0.010233592880978866,"['865', '877', '708', '712']"
0.010233592880978866,"['858', '715', '716', '712']"
0.010233592880978866,"['884', '865', '711', '883', '712']"
0.010233592880978866,"['712', '716', '714', '858']"
0.010233592880978866,"['715', '865', '711', '883', '712']"
0.010233592880978866,"['884', '865', '711', '877', '708', '883']"
0.010233592880978866,"['884', '877', '880']"
0.010233592880978866,"['715', '865', '708', '712']"
0.010233592880978866,"['865', '870', '877', '708', '883']"
0.010233592880978866,"['876', '884', '865', '864', '877', '883']"
0.010233592880978866,"['864', '877', '865', '711']"
0.010233592880978866,"['884', '865', '870', '708', '883']"
0.010233592880978866,"['876', '884', '865', '711']"
0.010233592880978866,"['876', '884', '865', '708', '883']"
0.010233592880978866,"['876', '877', '865', '711']"
0.010233592880978866,"['870', '884', '865', '711']"
0.010233592880978866,"['876', '715', '864', '865']"
0.010233592880978866,"['715', '864', '865', '711']"
0.010233592880978866,"['715', '865', '708', '883', '712']"
0.010233592880978866,"['764', '765']"
0.010233592880978866,"['715', '877', '880', '883']"
0.010233592880978866,"['715', '884', '865', '870', '864', '877']"
0.010233592880978866,"['715', '884', '865', '864', '708', '883']"
0.010233592880978866,"['715', '865', '711', '864', '883']"
0.010233592880978866,"['884', '715', '880']"
0.010233592880978866,"['884', '715', '865', '864', '711']"
0.010233592880978866,"['715', '865', '870', '864', '877', '883']"
0.010233592880978866,"['715', '877', '880']"
0.010233592880978866,"['876', '877', '865', '864']"
0.010233592880978866,"['876', '715', '884', '865', '864', '883']"
0.010233592880978866,"['884', '715', '880', '883']"
0.010201811536627999,"['865', '711', '864', '708', '883']"
0.010201811536627999,"['876', '884', '865', '877', '712']"
0.010201811536627999,"['876', '715', '884', '865', '870', '883']"
0.010201811536627999,"['876', '865', '877', '883', '712']"
0.010201811536627999,"['715', '865', '877', '864', '708', '883']"
0.010201811536627999,"['884', '865', '870', '877', '708', '883']"
0.010201811536627999,"['876', '884', '865', '877', '708', '883']"
0.010201811536627999,"['884', '715', '877', '880']"
0.010201811536627999,"['712', '865', '708', '711']"
0.010201811536627999,"['858', '859', '716', '711']"
0.010201811536627999,"['865', '870', '711', '708', '883']"
0.010201811536627999,"['884', '865', '864', '708', '711']"
0.010201811536627999,"['715', '865', '877', '708', '712']"
0.010201811536627999,"['715', '884', '865', '708', '883', '712']"
0.010201811536627999,"['876', '884', '865', '870', '877', '883']"
0.010201811536627999,"['707', '716', '714', '858']"
0.010201811536627999,"['707', '716', '715', '858']"
0.010201811536627999,"['876', '715', '865', '883', '712']"
0.010201811536627999,"['876', '884', '715', '865', '712']"
0.010201811536627999,"['876', '877', '865', '708']"
0.010201811536627999,"['876', '884', '865', '877', '883', '712']"
0.010201811536627999,"['858', '707', '716', '712']"
0.010201811536627999,"['884', '880', '712']"
0.010201811536627999,"['715', '884', '865', '877', '864', '711', '883']"
0.010201811536627999,"['865', '870', '864', '883', '712']"
0.010201811536627999,"['884', '865', '870', '864', '712']"
0.010201811536627999,"['715', '884', '865', '877', '864', '708']"
0.010201811536627999,"['880', '708', '711']"
0.010201811536627999,"['884', '865', '877', '708', '883', '712']"
0.010201811536627999,"['870', '877', '880', '883']"
0.010201811536627999,"['876', '884', '865', '870', '877']"
0.010201811536627999,"['876', '715', '884', '865', '864', '877']"
0.010201811536627999,"['865', '711', '708', '883', '712']"
0.010201811536627999,"['870', '880', '708']"
0.010201811536627999,"['880', '877', '708']"
0.010201811536627999,"['876', '715', '865', '870', '883']"
0.010201811536627999,"['876', '715', '884', '865', '870']"
0.010201811536627999,"['870', '876', '715', '865']"
0.010201811536627999,"['782', '781', '809']"
0.010201811536627999,"['876', '715', '884', '865', '883', '712']"
0.010201811536627999,"['782', '809', '780']"
0.010201811536627999,"['884', '715', '877', '883', '880']"
0.010201811536627999,"['715', '884', '865', '877', '864', '708', '883']"
0.010201811536627999,"['876', '715', '884', '865', '708', '883']"
0.010201811536627999,"['884', '865', '870', '864', '883', '712']"
0.010201811536627999,"['715', '884', '865', '877', '708', '711', '883']"
0.010201811536627999,"['876', '877', '865', '712']"
0.010201811536627999,"['715', '884', '865', '870', '708', '883']"
0.010201811536627999,"['715', '884', '865', '877', '708', '711']"
0.010201811536627999,"['864', '880', '883']"
0.010201811536627999,"['876', '715', '865', '712']"
0.010201811536627999,"['884', '865', '711', '864', '708', '883']"
0.010201811536627999,"['870', '884', '880', '883']"
0.010201811536627999,"['870', '715', '880', '883']"
0.010201811536627999,"['715', '884', '865', '870', '877', '712']"
0.010201811536627999,"['715', '859', '858', '716', '714']"
0.010201811536627999,"['876', '715', '865', '864', '877']"
0.010201811536627999,"['715', '865', '870', '877', '708', '883']"
0.010201811536627999,"['870', '864', '865', '712']"
0.010201811536627999,"['876', '715', '865', '711']"
0.010201811536627999,"['877', '880', '711']"
0.010201811536627999,"['876', '715', '865', '864', '877', '883']"
0.010201811536627999,"['884', '864', '880', '883']"
0.010201811536627999,"['852', '715', '854', '711']"
0.010201811536627999,"['880', '708', '712']"
0.010201811536627999,"['715', '865', '877', '708', '883', '712']"
0.010201811536627999,"['715', '884', '865', '877', '864', '711']"
0.010201811536627999,"['876', '884', '865', '711', '877', '883']"
0.010201811536627999,"['715', '865', '883', '877', '711', '712']"
0.010201811536627999,"['715', '865', '877', '864', '708']"
0.010201811536627999,"['884', '865', '877', '708', '712']"
0.010201811536627999,"['876', '884', '715', '865', '711']"
0.010201811536627999,"['715', '865', '877', '864', '711', '883']"
0.010201811536627999,"['884', '865', '870', '711', '877', '883']"
0.010201811536627999,"['876', '715', '865', '711', '883']"
0.010201811536627999,"['715', '884', '865', '711', '883', '712']"
0.010201811536627999,"['715', '884', '865', '870', '877', '883', '712']"
0.010201811536627999,"['715', '884', '865', '870', '711']"
0.010201811536627999,"['715', '865', '870', '877', '711']"
0.010201811536627999,"['876', '880']"
0.010201811536627999,"['715', '884', '865', '711', '712']"
0.010201811536627999,"['884', '865', '877', '711', '712']"
0.010201811536627999,"['852', '856']"
0.010201811536627999,"['715', '865', '870', '877', '708']"
0.010201811536627999,"['876', '715', '884', '865', '864', '877', '883']"
0.010201811536627999,"['715', '884', '865', '870', '708']"
0.010201811536627999,"['715', '865', '877', '864', '711']"
0.010201811536627999,"['884', '865', '711', '877', '883', '712']"
0.010201811536627999,"['876', '884', '865', '877', '711']"
0.010201811536627999,"['884', '865', '870', '877', '711']"
0.010201811536627999,"['876', '715', '865', '708', '883']"
0.010201811536627999,"['865', '864', '708', '711']"
0.010201811536627999,"['876', '715', '865', '708']"
0.010201811536627999,"['876', '884', '715', '865', '708']"
0.010201811536627999,"['870', '865', '708', '711']"
0.010201811536627999,"['884', '865', '870', '877', '708']"
0.010201811536627999,"['715', '865', '877', '711', '712']"
0.010201811536627999,"['715', '865', '870', '877', '711', '883']"
0.010201811536627999,"['876', '715', '884', '865', '711', '883']"
0.010201811536627999,"['715', '884', '865', '870', '711', '883']"
0.010201811536627999,"['884', '707', '712']"
0.010201811536627999,"['715', '859', '858', '716', '712']"
0.010201811536627999,"['876', '884', '865', '877', '708']"
0.010201811536627999,"['884', '715', '865', '708', '712']"
0.010201811536627999,"['859', '858', '716', '714', '712']"
0.010201811536627999,"['876', '865', '877', '708', '883']"
0.010170030192277133,"['884', '865', '870', '711', '864', '883']"
0.010170030192277133,"['877', '880', '712']"
0.010170030192277133,"['876', '884', '865', '711', '864', '883']"
0.010170030192277133,"['715', '864', '880']"
0.010170030192277133,"['884', '865', '711', '864', '883', '712']"
0.010170030192277133,"['884', '877', '880', '864']"
0.010170030192277133,"['864', '877', '880', '883']"
0.010170030192277133,"['712', '864', '865', '711']"
0.010170030192277133,"['715', '880', '711']"
0.010170030192277133,"['876', '884', '865', '870', '864']"
0.010170030192277133,"['876', '865', '870', '864', '883']"
0.010170030192277133,"['712', '880', '711']"
0.010170030192277133,"['876', '715', '865', '877', '708']"
0.010170030192277133,"['884', '880', '708', '883']"
0.010170030192277133,"['870', '876', '864', '865']"
0.010170030192277133,"['712', '707', '883']"
0.010170030192277133,"['715', '859', '858', '707', '716']"
0.010170030192277133,"['712', '852', '854', '711']"
0.010170030192277133,"['784', '779', '780']"
0.010170030192277133,"['715', '880', '708', '883']"
0.010170030192277133,"['876', '715', '884', '865', '877', '708']"
0.010170030192277133,"['870', '880', '711']"
0.010170030192277133,"['876', '715', '865', '877', '708', '883']"
0.010170030192277133,"['884', '870', '877', '883', '880']"
0.010170030192277133,"['715', '884', '865', '870', '877', '708']"
0.010170030192277133,"['884', '864', '877', '883', '880']"
0.010170030192277133,"['876', '884', '865', '864', '883', '712']"
0.010170030192277133,"['884', '880', '711']"
0.010170030192277133,"['876', '865', '708', '711']"
0.010170030192277133,"['712', '858', '716', '711']"
0.010170030192277133,"['712', '715', '854', '711']"
0.010170030192277133,"['884', '865', '870', '864', '877', '712']"
0.010170030192277133,"['859', '858', '707', '716', '712']"
0.010170030192277133,"['876', '884', '880', '883']"
0.010170030192277133,"['715', '884', '865', '877', '708', '883', '712']"
0.010170030192277133,"['870', '884', '877', '880']"
0.010170030192277133,"['876', '715', '865', '877', '711']"
0.010170030192277133,"['865', '870', '864', '877', '883', '712']"
0.010170030192277133,"['859', '858', '707', '716', '714']"
0.010170030192277133,"['870', '712', '865', '711']"
0.010170030192277133,"['715', '864', '880', '883']"
0.010170030192277133,"['715', '865', '883', '708', '711', '712']"
0.010170030192277133,"['876', '884', '865', '711', '708', '883']"
0.010170030192277133,"['884', '865', '864', '708', '883', '712']"
0.010170030192277133,"['865', '711', '877', '864', '708', '883']"
0.010170030192277133,"['884', '865', '711', '877', '864', '708']"
0.010170030192277133,"['712', '715', '880', '883']"
0.010170030192277133,"['870', '715', '880', '712']"
0.010170030192277133,"['711', '880', '708', '883']"
0.010170030192277133,"['870', '865', '708', '712']"
0.010170030192277133,"['876', '715', '884', '865', '870', '877']"
0.010170030192277133,"['711', '884', '880', '883']"
0.010170030192277133,"['876', '877', '880']"
0.010170030192277133,"['865', '870', '877', '708', '711', '883']"
0.010170030192277133,"['884', '865', '870', '711', '708', '883']"
0.010170030192277133,"['711', '877', '880', '883']"
0.010170030192277133,"['884', '715', '880', '870']"
0.010170030192277133,"['876', '880', '883']"
0.010170030192277133,"['876', '884', '880']"
0.010170030192277133,"['864', '865', '708', '712']"
0.010170030192277133,"['876', '884', '865', '870', '864', '883']"
0.010170030192277133,"['870', '864', '865', '711']"
0.010170030192277133,"['876', '864', '865', '711']"
0.010170030192277133,"['858', '707', '716', '711']"
0.010170030192277133,"['876', '715', '884', '865', '877', '711']"
0.010170030192277133,"['707', '877']"
0.010170030192277133,"['870', '876', '865', '711']"
0.010170030192277133,"['876', '715', '865', '877', '711', '883']"
0.010170030192277133,"['715', '884', '865', '870', '877', '711']"
0.010170030192277133,"['711', '715', '880', '883']"
0.010170030192277133,"['738', '762']"
0.010170030192277133,"['877', '880', '864']"
0.010170030192277133,"['876', '715', '865', '870', '877', '883']"
0.010170030192277133,"['870', '715', '877', '880']"
0.010170030192277133,"['884', '865', '711', '877', '864', '708', '883']"
0.010170030192277133,"['784', '782', '779']"
0.010170030192277133,"['884', '715', '864', '880']"
0.010170030192277133,"['715', '870', '877', '883', '880']"
0.010170030192277133,"['784', '809', '779']"
0.010170030192277133,"['858', '716', '714', '711']"
0.010170030192277133,"['858', '715', '716', '711']"
0.010170030192277133,"['865', '883', '877', '708', '711', '712']"
0.010170030192277133,"['884', '865', '711', '708', '883', '712']"
0.010170030192277133,"['712', '884', '880', '883']"
0.010170030192277133,"['712', '877', '880', '883']"
0.010170030192277133,"['865', '870', '711', '883', '712']"
0.010170030192277133,"['715', '865', '864', '708', '711', '883']"
0.010170030192277133,"['715', '884', '865', '864', '708', '711']"
0.010170030192277133,"['715', '884', '865', '864', '708', '711', '883']"
0.010170030192277133,"['715', '865', '870', '708', '711', '883']"
0.010170030192277133,"['865', '870', '864', '708', '883']"
0.010170030192277133,"['884', '865', '870', '864', '708']"
0.010170030192277133,"['876', '865', '864', '708', '883']"
0.010170030192277133,"['876', '884', '865', '864', '708']"
0.010170030192277133,"['884', '865', '864', '711', '712']"
0.010170030192277133,"['865', '711', '864', '883', '712']"
0.010170030192277133,"['870', '864', '880']"
0.010170030192277133,"['864', '876', '865', '712']"
0.010170030192277133,"['715', '884', '870', '883', '880']"
0.010170030192277133,"['884', '865', '708', '711', '712']"
0.010170030192277133,"['876', '715', '865', '877', '883', '712']"
0.010170030192277133,"['876', '884', '865', '864', '711']"
0.010170030192277133,"['865', '870', '711', '864', '883']"
0.010170030192277133,"['884', '865', '870', '864', '711']"
0.010170030192277133,"['876', '865', '864', '883', '712']"
0.010170030192277133,"['870', '707', '883']"
0.010170030192277133,"['876', '715', '865', '870', '877']"
0.010170030192277133,"['884', '715', '864', '883', '880']"
0.010170030192277133,"['876', '884', '865', '864', '712']"
0.010170030192277133,"['715', '884', '865', '870', '877', '711', '883']"
0.010170030192277133,"['884', '865', '870', '708', '711']"
0.010170030192277133,"['715', '884', '865', '877', '711', '712']"
0.010170030192277133,"['876', '865', '711', '864', '883']"
0.010170030192277133,"['865', '877', '708', '711', '712']"
0.010170030192277133,"['865', '870', '877', '708', '711']"
0.010170030192277133,"['859', '716', '708', '858']"
0.010170030192277133,"['865', '870', '864', '877', '712']"
0.010170030192277133,"['715', '884', '865', '877', '708', '712']"
0.010170030192277133,"['880', '877', '708', '883']"
0.010170030192277133,"['715', '880', '708']"
0.010170030192277133,"['715', '884', '865', '870', '864', '883', '712']"
0.010170030192277133,"['715', '884', '865', '883', '877', '711', '712']"
0.010170030192277133,"['715', '865', '864', '708', '711']"
0.010170030192277133,"['876', '715', '884', '865', '877', '711', '883']"
0.010170030192277133,"['876', '715', '884', '865', '877', '883', '712']"
0.010170030192277133,"['876', '864', '708', '865']"
0.010170030192277133,"['715', '865', '870', '708', '711']"
0.010170030192277133,"['865', '711', '877', '864', '708']"
0.010170030192277133,"['870', '864', '708', '865']"
0.010170030192277133,"['865', '870', '708', '883', '712']"
0.010170030192277133,"['738', '708', '711']"
0.010170030192277133,"['876', '884', '865', '864', '708', '883']"
0.010170030192277133,"['876', '715', '884', '865', '870', '877', '883']"
0.010170030192277133,"['876', '715', '884', '865', '877', '712']"
0.010170030192277133,"['876', '715', '865', '877', '712']"
0.010170030192277133,"['715', '865', '870', '864', '712']"
0.010170030192277133,"['715', '858', '716', '714', '712']"
0.010170030192277133,"['884', '865', '864', '708', '712']"
0.010170030192277133,"['876', '884', '865', '708', '711']"
0.010170030192277133,"['884', '880', '708']"
0.010170030192277133,"['884', '865', '870', '864', '708', '883']"
0.010170030192277133,"['876', '715', '884', '865', '877', '708', '883']"
0.010170030192277133,"['715', '884', '865', '870', '877', '708', '883']"
0.010170030192277133,"['715', '865', '708', '711', '712']"
0.010170030192277133,"['715', '865', '870', '864', '883', '712']"
0.010170030192277133,"['876', '865', '870', '711', '883']"
0.010170030192277133,"['715', '884', '865', '870', '864', '712']"
0.010170030192277133,"['884', '865', '870', '864', '877', '883', '712']"
0.010170030192277133,"['865', '864', '708', '883', '712']"
0.010170030192277133,"['876', '865', '711', '708', '883']"
0.010138248847926268,"['870', '712', '880', '883']"
0.010138248847926268,"['715', '865', '870', '711', '712']"
0.010138248847926268,"['876', '884', '865', '870', '864', '877']"
0.010138248847926268,"['884', '865', '883', '864', '877', '711', '712']"
0.010138248847926268,"['715', '884', '865', '870', '864', '711']"
0.010138248847926268,"['865', '870', '877', '864', '711', '883']"
0.010138248847926268,"['876', '865', '870', '708', '883']"
0.010138248847926268,"['884', '865', '870', '708', '883', '712']"
0.010138248847926268,"['715', '865', '864', '708', '711', '877']"
0.010138248847926268,"['707', '716', '708', '858']"
0.010138248847926268,"['884', '865', '870', '877', '864', '711', '883']"
0.010138248847926268,"['876', '884', '865', '870', '708']"
0.010138248847926268,"['876', '884', '865', '870', '708', '883']"
0.010138248847926268,"['865', '870', '877', '711', '712']"
0.010138248847926268,"['715', '865', '883', '877', '708', '711', '712']"
0.010138248847926268,"['715', '884', '865', '883', '708', '711', '712']"
0.010138248847926268,"['884', '715', '711', '883', '880']"
0.010138248847926268,"['876', '884', '865', '711', '712']"
0.010138248847926268,"['715', '877', '708', '883', '880']"
0.010138248847926268,"['876', '715', '884', '865', '708', '711', '883']"
0.010138248847926268,"['876', '865', '711', '883', '712']"
0.010138248847926268,"['715', '865', '864', '711', '712']"
0.010138248847926268,"['784', '748']"
0.010138248847926268,"['715', '865', '870', '864', '711', '883']"
0.010138248847926268,"['884', '865', '870', '711', '712']"
0.010138248847926268,"['715', '859', '858', '716', '714', '712']"
0.010138248847926268,"['884', '877', '880', '712']"
0.010138248847926268,"['865', '864', '877', '708', '712']"
0.010138248847926268,"['876', '865', '870', '883', '712']"
0.010138248847926268,"['876', '884', '865', '870', '712']"
0.010138248847926268,"['715', '884', '865', '870', '708', '711', '883']"
0.010138248847926268,"['876', '884', '865', '708', '883', '712']"
0.010138248847926268,"['715', '865', '870', '877', '708', '711', '883']"
0.010138248847926268,"['884', '865', '877', '708', '711', '712']"
0.010138248847926268,"['870', '711', '880', '883']"
0.010138248847926268,"['876', '884', '865', '877', '864', '711', '883']"
0.010138248847926268,"['809', '781', '780']"
0.010138248847926268,"['715', '877', '880', '864']"
0.010138248847926268,"['748', '783']"
0.010138248847926268,"['865', '883', '864', '877', '708', '712']"
0.010138248847926268,"['884', '715', '880', '712']"
0.010138248847926268,"['876', '865', '864', '877', '712']"
0.010138248847926268,"['876', '865', '870', '864', '877', '883']"
0.010138248847926268,"['884', '715', '880', '711']"
0.010138248847926268,"['715', '884', '865', '870', '864', '877', '883', '712']"
0.010138248847926268,"['884', '865', '864', '877', '708', '712']"
0.010138248847926268,"['884', '715', '883', '880', '712']"
0.010138248847926268,"['876', '865', '708', '712']"
0.010138248847926268,"['715', '865', '883', '864', '711', '712']"
0.010138248847926268,"['715', '877', '880', '712']"
0.010138248847926268,"['715', '877', '883', '880', '712']"
0.010138248847926268,"['884', '715', '708', '883', '880']"
0.010138248847926268,"['880', '877', '708', '711']"
0.010138248847926268,"['865', '880', '883']"
0.010138248847926268,"['876', '715', '884', '865', '864', '711', '883']"
0.010138248847926268,"['884', '877', '880', '711']"
0.010138248847926268,"['884', '711', '877', '883', '880']"
0.010138248847926268,"['870', '876', '880']"
0.010138248847926268,"['715', '884', '865', '864', '711', '712']"
0.010138248847926268,"['715', '865', '870', '864', '877', '712']"
0.010138248847926268,"['715', '884', '870', '877', '883', '880']"
0.010138248847926268,"['884', '865', '870', '877', '708', '711']"
0.010138248847926268,"['715', '877', '880', '711']"
0.010138248847926268,"['859', '711', '858', '716', '712']"
0.010138248847926268,"['884', '865', '883', '877', '708', '711', '712']"
0.010138248847926268,"['876', '865', '877', '708', '711']"
0.010138248847926268,"['876', '715', '865', '864', '711', '883']"
0.010138248847926268,"['865', '870', '877', '864', '708']"
0.010138248847926268,"['715', '884', '865', '864', '708', '711', '877']"
0.010138248847926268,"['715', '865', '864', '708', '711', '877', '883']"
0.010138248847926268,"['870', '876', '865', '712']"
0.010138248847926268,"['865', '870', '877', '708', '883', '712']"
0.010138248847926268,"['715', '865', '870', '877', '708', '711']"
0.010138248847926268,"['715', '884', '865', '870', '708', '711']"
0.010138248847926268,"['876', '715', '865', '708', '711', '883']"
0.010138248847926268,"['876', '715', '884', '865', '708', '711']"
0.010138248847926268,"['884', '865', '870', '877', '864', '711']"
0.010138248847926268,"['870', '880', '708', '883']"
0.010138248847926268,"['870', '880', '877', '708']"
0.010138248847926268,"['876', '865', '877', '864', '708']"
0.010138248847926268,"['884', '864', '880', '712']"
0.010138248847926268,"['876', '715', '884', '865', '864', '712']"
0.010138248847926268,"['715', '884', '865', '870', '864', '711', '883']"
0.010138248847926268,"['715', '884', '864', '877', '883', '880']"
0.010138248847926268,"['876', '715', '865', '864', '883', '712']"
0.010138248847926268,"['865', '864', '877', '711', '712']"
0.010138248847926268,"['876', '715', '884', '865', '864', '711']"
0.010138248847926268,"['876', '715', '865', '864', '712']"
0.010138248847926268,"['884', '876', '715', '880']"
0.010138248847926268,"['716', '714', '708', '858']"
0.010138248847926268,"['715', '865', '870', '708', '712']"
0.010138248847926268,"['884', '865', '864', '877', '711', '712']"
0.010138248847926268,"['859', '711', '858', '707', '716']"
0.010138248847926268,"['884', '715', '880', '708']"
0.010138248847926268,"['715', '880', '877', '708']"
0.010138248847926268,"['884', '715', '864', '877', '880']"
0.010138248847926268,"['715', '864', '877', '883', '880']"
0.010138248847926268,"['884', '865', '883', '864', '877', '708', '712']"
0.010138248847926268,"['876', '865', '877', '864', '711']"
0.010138248847926268,"['876', '880', '708']"
0.010138248847926268,"['876', '884', '877', '883', '880']"
0.010138248847926268,"['715', '865', '870', '708', '883', '712']"
0.010138248847926268,"['876', '880', '711']"
0.010138248847926268,"['715', '865', '870', '864', '708']"
0.010138248847926268,"['876', '715', '865', '864', '708']"
0.010138248847926268,"['884', '880', '877', '708']"
0.010138248847926268,"['876', '884', '877', '880']"
0.010138248847926268,"['876', '877', '880', '883']"
0.010138248847926268,"['876', '884', '865', '708', '712']"
0.010138248847926268,"['876', '865', '708', '883', '712']"
0.010138248847926268,"['715', '884', '865', '870', '864', '877', '712']"
0.010138248847926268,"['715', '865', '870', '864', '877', '883', '712']"
0.010138248847926268,"['876', '884', '865', '864', '877', '883', '712']"
0.010138248847926268,"['865', '883', '864', '877', '711', '712']"
0.010138248847926268,"['876', '884', '865', '864', '877', '712']"
0.010138248847926268,"['870', '859', '711']"
0.010138248847926268,"['876', '715', '884', '865', '864', '708', '883']"
0.010138248847926268,"['715', '884', '870', '877', '880']"
0.010138248847926268,"['715', '865', '864', '708', '712']"
0.010138248847926268,"['876', '884', '715', '883', '880']"
0.010138248847926268,"['876', '865', '870', '877', '711', '883']"
0.010138248847926268,"['738', '715', '711']"
0.010138248847926268,"['876', '865', '870', '864', '877']"
0.010138248847926268,"['876', '884', '865', '870', '711', '883']"
0.010138248847926268,"['865', '870', '877', '864', '708', '883']"
0.010138248847926268,"['884', '865', '870', '877', '864', '708', '883']"
0.010138248847926268,"['715', '711', '877', '883', '880']"
0.010138248847926268,"['876', '884', '865', '877', '864', '708', '883']"
0.010138248847926268,"['876', '865', '864', '877', '883', '712']"
0.010138248847926268,"['884', '865', '870', '877', '864', '708']"
0.010138248847926268,"['715', '858', '707', '716', '714']"
0.010138248847926268,"['876', '865', '877', '864', '708', '883']"
0.010138248847926268,"['715', '884', '865', '870', '864', '708', '883']"
0.010138248847926268,"['715', '884', '865', '883', '864', '711', '712']"
0.010138248847926268,"['715', '858', '707', '716', '712']"
0.010138248847926268,"['865', '870', '877', '864', '711']"
0.010138248847926268,"['876', '884', '865', '877', '864', '708']"
0.010138248847926268,"['858', '707', '716', '714', '712']"
0.010138248847926268,"['884', '870', '864', '883', '880']"
0.010138248847926268,"['876', '884', '865', '870', '883', '712']"
0.010138248847926268,"['884', '877', '708', '883', '880']"
0.010138248847926268,"['712', '876', '865', '711']"
0.010138248847926268,"['715', '859', '711', '858', '716']"
0.010138248847926268,"['858', '716', '708', '712']"
0.010138248847926268,"['876', '715', '884', '865', '870', '864', '883']"
0.010138248847926268,"['715', '865', '870', '883', '711', '712']"
